rut,fecha,bloque,area,disponible
9.100.011-3,2025-10-07,NOCHE,Cardiologia,True
9.100.011-3,2025-10-08,MANANA,Traumatologia,True
9.100.011-3,2025-10-08,TARDE,Quirurgico,False
9.100.011-3,2025-10-08,NOCHE,UCI,True
9.100.011-3,2025-10-09,MANANA,Geriatria,True
9.100.011-3,2025-10-09,TARDE,Infectologia,True
9.100.011-3,2025-10-09,NOCHE,Pediatria,False
9.100.011-3,2025-10-10,MANANA,Recuperacion,True
9.100.011-3,2025-10-10,TARDE,Neonatologia,True
9.100.011-3,2025-10-10,NOCHE,Quirurgico,True
9.100.011-3,2025-10-11,MANANA,Hospitalizacion,True
9.100.011-3,2025-10-11,TARDE,SalaMedica,True
9.100.011-3,2025-10-11,NOCHE,Urgencias,True
9.100.011-3,2025-10-12,MANANA,Hospitalizacion,False
9.100.011-3,2025-10-12,TARDE,Geriatria,True
9.100.011-3,2025-10-12,NOCHE,Psiquiatria,False
9.100.012-1,2025-09-29,MANANA,Pediatria,True
9.100.012-1,2025-09-29,TARDE,Urgencias,False
9.100.012-1,2025-09-29,NOCHE,SalaMedica,True
9.100.012-1,2025-09-30,MANANA,Geriatria,False
9.100.012-1,2025-09-30,TARDE,Urgencias,True
9.100.012-1,2025-09-30,NOCHE,SalaMedica,True
9.100.012-1,2025-10-01,MANANA,Geriatria,True
9.100.012-1,2025-10-01,TARDE,Hospitalizacion,False
9.100.012-1,2025-10-01,NOCHE,SalaMedica,True
9.100.012-1,2025-10-02,MANANA,Hospitalizacion,False
9.100.012-1,2025-10-02,TARDE,Quirurgico,False
9.100.012-1,2025-10-02,NOCHE,UCI,False
9.100.012-1,2025-10-03,MANANA,Pediatria,True
9.100.012-1,2025-10-03,TARDE,UCI,True
9.100.012-1,2025-10-03,NOCHE,Neonatologia,False
9.100.012-1,2025-10-04,MANANA,UCI,True
9.100.012-1,2025-10-04,TARDE,Dialisis,False
9.100.012-1,2025-10-04,NOCHE,Neonatologia,False
9.100.012-1,2025-10-05,MANANA,Hospitalizacion,True
9.100.012-1,2025-10-05,TARDE,Pediatria,True
9.100.012-1,2025-10-05,NOCHE,Hospitalizacion,True
9.100.012-1,2025-10-06,MANANA,Hospitalizacion,True
9.100.012-1,2025-10-06,TARDE,Hospitalizacion,False
9.100.012-1,2025-10-06,NOCHE,SalaMedica,True
9.100.012-1,2025-10-07,MANANA,Geriatria,True
9.100.012-1,2025-10-07,TARDE,Traumatologia,True
9.100.012-1,2025-10-07,NOCHE,Hospitalizacion,False
9.100.012-1,2025-10-08,MANANA,Geriatria,True
9.100.012-1,2025-10-08,TARDE,Oncologia,False
9.100.012-1,2025-10-08,NOCHE,Pediatria,True
9.100.012-1,2025-10-09,MANANA,Quirurgico,True
9.100.012-1,2025-10-09,TARDE,Neonatologia,True
9.100.012-1,2025-10-09,NOCHE,UCI,True
9.100.012-1,2025-10-10,MANANA,SalaMedica,True
9.100.012-1,2025-10-10,TARDE,Quirurgico,True
9.100.012-1,2025-10-10,NOCHE,Pediatria,False
9.100.012-1,2025-10-11,MANANA,Recuperacion,True
9.100.012-1,2025-10-11,TARDE,Oncologia,False
9.100.012-1,2025-10-11,NOCHE,SalaMedica,True
9.100.012-1,2025-10-12,MANANA,Infectologia,True
9.100.012-1,2025-10-12,TARDE,SalaMedica,True
9.100.012-1,2025-10-12,NOCHE,SalaMedica,False
9.100.013-K,2025-09-29,MANANA,Infectologia,True
9.100.013-K,2025-09-29,TARDE,Urgencias,True
9.100.013-K,2025-09-29,NOCHE,Pediatria,True
9.100.013-K,2025-09-30,MANANA,Geriatria,True
9.100.013-K,2025-09-30,TARDE,UCI,False
9.100.013-K,2025-09-30,NOCHE,Hospitalizacion,False
9.100.013-K,2025-10-01,MANANA,SalaMedica,True
9.100.013-K,2025-10-01,TARDE,Quirurgico,False
9.100.013-K,2025-10-01,NOCHE,Psiquiatria,True
9.100.013-K,2025-10-02,MANANA,Recuperacion,True
9.100.013-K,2025-10-02,TARDE,Urgencias,True
9.100.013-K,2025-10-02,NOCHE,Cardiologia,False
9.100.013-K,2025-10-03,MANANA,UCI,False
9.100.013-K,2025-10-03,TARDE,Pediatria,True
9.100.013-K,2025-10-03,NOCHE,Hospitalizacion,False
9.100.013-K,2025-10-04,MANANA,Hospitalizacion,False
9.100.013-K,2025-10-04,TARDE,Cardiologia,True
9.100.013-K,2025-10-04,NOCHE,UCI,True
9.100.013-K,2025-10-05,MANANA,Quirurgico,True
9.100.013-K,2025-10-05,TARDE,Psiquiatria,True
9.100.013-K,2025-10-05,NOCHE,UCI,True
9.100.013-K,2025-10-06,MANANA,Psiquiatria,True
9.100.013-K,2025-10-06,TARDE,Recuperacion,True
9.100.013-K,2025-10-06,NOCHE,Oncologia,False
9.100.013-K,2025-10-07,MANANA,Recuperacion,True
9.100.013-K,2025-10-07,TARDE,Infectologia,True
9.100.013-K,2025-10-07,NOCHE,Pediatria,False
9.100.013-K,2025-10-08,MANANA,Recuperacion,True
9.100.013-K,2025-10-08,TARDE,Recuperacion,False
9.100.013-K,2025-10-08,NOCHE,Psiquiatria,False
9.100.013-K,2025-10-09,MANANA,Geriatria,True
9.100.013-K,2025-10-09,TARDE,Cardiologia,False
9.100.013-K,2025-10-09,NOCHE,Urgencias,False
9.100.013-K,2025-10-10,MANANA,Hospitalizacion,True
9.100.013-K,2025-10-10,TARDE,Geriatria,True
9.100.013-K,2025-10-10,NOCHE,Neonatologia,False
9.100.013-K,2025-10-11,MANANA,Urgencias,False
9.100.013-K,2025-10-11,TARDE,Recuperacion,True
9.100.013-K,2025-10-11,NOCHE,UCI,True
9.100.013-K,2025-10-12,MANANA,Infectologia,False
9.100.013-K,2025-10-12,TARDE,Cardiologia,True
9.100.013-K,2025-10-12,NOCHE,Infectologia,True
9.100.014-8,2025-09-29,MANANA,Geriatria,True
9.100.014-8,2025-09-29,TARDE,Geriatria,True
9.100.014-8,2025-09-29,NOCHE,SalaMedica,True
9.100.014-8,2025-09-30,MANANA,Infectologia,False
9.100.014-8,2025-09-30,TARDE,UCI,False
9.100.014-8,2025-09-30,NOCHE,Psiquiatria,True
9.100.014-8,2025-10-01,MANANA,Neonatologia,True
9.100.014-8,2025-10-01,TARDE,UCI,True
9.100.014-8,2025-10-01,NOCHE,Neonatologia,False
9.100.014-8,2025-10-02,MANANA,UCI,False
9.100.014-8,2025-10-02,TARDE,SalaMedica,False
9.100.014-8,2025-10-02,NOCHE,Geriatria,True
9.100.014-8,2025-10-03,MANANA,Geriatria,True
9.100.014-8,2025-10-03,TARDE,UCI,True
9.100.014-8,2025-10-03,NOCHE,Traumatologia,False
9.100.014-8,2025-10-04,MANANA,Psiquiatria,True
9.100.014-8,2025-10-04,TARDE,Neonatologia,False
9.100.014-8,2025-10-04,NOCHE,Oncologia,True
9.100.014-8,2025-10-05,MANANA,Urgencias,False
9.100.014-8,2025-10-05,TARDE,Infectologia,True
9.100.014-8,2025-10-05,NOCHE,UCI,False
9.100.014-8,2025-10-06,MANANA,Psiquiatria,True
9.100.014-8,2025-10-06,TARDE,SalaMedica,True
9.100.014-8,2025-10-06,NOCHE,Oncologia,False
9.100.014-8,2025-10-07,MANANA,Oncologia,True
9.100.014-8,2025-10-07,TARDE,Quirurgico,True
9.100.014-8,2025-10-07,NOCHE,SalaMedica,True
9.100.014-8,2025-10-08,MANANA,Hospitalizacion,True
9.100.014-8,2025-10-08,TARDE,Urgencias,True
9.100.014-8,2025-10-08,NOCHE,Infectologia,True
9.100.014-8,2025-10-09,MANANA,Hospitalizacion,True
9.100.014-8,2025-10-09,TARDE,SalaMedica,True
9.100.014-8,2025-10-09,NOCHE,Hospitalizacion,False
9.100.014-8,2025-10-10,MANANA,Geriatria,False
9.100.014-8,2025-10-10,TARDE,Geriatria,True
9.100.014-8,2025-10-10,NOCHE,Urgencias,True
9.100.014-8,2025-10-11,MANANA,Hospitalizacion,True
9.100.014-8,2025-10-11,TARDE,Geriatria,True
9.100.014-8,2025-10-11,NOCHE,Urgencias,True
9.100.014-8,2025-10-12,MANANA,Psiquiatria,True
9.100.014-8,2025-10-12,TARDE,Urgencias,True
9.100.014-8,2025-10-12,NOCHE,UCI,False
9.100.015-6,2025-09-29,MANANA,Neonatologia,False
9.100.015-6,2025-09-29,TARDE,Quirurgico,True
9.100.015-6,2025-09-29,NOCHE,UCI,True
9.100.015-6,2025-09-30,MANANA,Oncologia,True
9.100.015-6,2025-09-30,TARDE,Cardiologia,True
9.100.015-6,2025-09-30,NOCHE,Psiquiatria,False
9.100.015-6,2025-10-01,MANANA,Geriatria,True
9.100.015-6,2025-10-01,TARDE,Traumatologia,True
9.100.015-6,2025-10-01,NOCHE,Pediatria,False
9.100.015-6,2025-10-02,MANANA,Urgencias,True
9.100.015-6,2025-10-02,TARDE,Cardiologia,False
9.100.015-6,2025-10-02,NOCHE,Dialisis,True
9.100.015-6,2025-10-03,MANANA,Neonatologia,True
9.100.015-6,2025-10-03,TARDE,UCI,True
9.100.015-6,2025-10-03,NOCHE,UCI,True
9.100.015-6,2025-10-04,MANANA,Oncologia,True
9.100.015-6,2025-10-04,TARDE,Dialisis,True
9.100.015-6,2025-10-04,NOCHE,Recuperacion,True
9.100.015-6,2025-10-05,MANANA,Urgencias,True
9.100.015-6,2025-10-05,TARDE,Cardiologia,False
9.100.015-6,2025-10-05,NOCHE,UCI,False
9.100.015-6,2025-10-06,MANANA,UCI,True
9.100.015-6,2025-10-06,TARDE,Infectologia,False
9.100.015-6,2025-10-06,NOCHE,Psiquiatria,False
9.100.015-6,2025-10-07,MANANA,Quirurgico,False
9.100.015-6,2025-10-07,TARDE,UCI,False
9.100.015-6,2025-10-07,NOCHE,Dialisis,False
9.100.015-6,2025-10-08,MANANA,Oncologia,True
9.100.015-6,2025-10-08,TARDE,Traumatologia,False
9.100.015-6,2025-10-08,NOCHE,UCI,True
9.100.015-6,2025-10-09,MANANA,Pediatria,True
9.100.015-6,2025-10-09,TARDE,Recuperacion,True
9.100.015-6,2025-10-09,NOCHE,SalaMedica,True
9.100.015-6,2025-10-10,MANANA,Urgencias,False
9.100.015-6,2025-10-10,TARDE,Cardiologia,True
9.100.015-6,2025-10-10,NOCHE,Dialisis,False
9.100.015-6,2025-10-11,MANANA,Pediatria,False
9.100.015-6,2025-10-11,TARDE,SalaMedica,True
9.100.015-6,2025-10-11,NOCHE,Urgencias,False
9.100.015-6,2025-10-12,MANANA,UCI,True
9.100.015-6,2025-10-12,TARDE,Pediatria,True
9.100.015-6,2025-10-12,NOCHE,Hospitalizacion,False
9.100.016-4,2025-09-29,MANANA,Geriatria,True
9.100.016-4,2025-09-29,TARDE,Quirurgico,True
9.100.016-4,2025-09-29,NOCHE,SalaMedica,True
9.100.016-4,2025-09-30,MANANA,Hospitalizacion,True
9.100.016-4,2025-09-30,TARDE,Oncologia,False
9.100.016-4,2025-09-30,NOCHE,Oncologia,False
9.100.016-4,2025-10-01,MANANA,Hospitalizacion,True
9.100.016-4,2025-10-01,TARDE,Neonatologia,True
9.100.016-4,2025-10-01,NOCHE,SalaMedica,True
9.100.016-4,2025-10-02,MANANA,Infectologia,True
9.100.016-4,2025-10-02,TARDE,Psiquiatria,True
9.100.016-4,2025-10-02,NOCHE,Psiquiatria,False
9.100.016-4,2025-10-03,MANANA,Urgencias,True
9.100.016-4,2025-10-03,TARDE,SalaMedica,True
9.100.016-4,2025-10-03,NOCHE,Recuperacion,True
9.100.016-4,2025-10-04,MANANA,Pediatria,False
9.100.016-4,2025-10-04,TARDE,Oncologia,True
9.100.016-4,2025-10-04,NOCHE,Quirurgico,False
9.100.016-4,2025-10-05,MANANA,Urgencias,True
9.100.016-4,2025-10-05,TARDE,SalaMedica,True
9.100.016-4,2025-10-05,NOCHE,Infectologia,True
9.100.016-4,2025-10-06,MANANA,Geriatria,True
9.100.016-4,2025-10-06,TARDE,SalaMedica,True
9.100.016-4,2025-10-06,NOCHE,Pediatria,True
9.100.016-4,2025-10-07,MANANA,Urgencias,True
9.100.016-4,2025-10-07,TARDE,Quirurgico,False
9.100.016-4,2025-10-07,NOCHE,Oncologia,True
9.100.016-4,2025-10-08,MANANA,Infectologia,True
9.100.016-4,2025-10-08,TARDE,Urgencias,True
9.100.016-4,2025-10-08,NOCHE,UCI,False
9.100.016-4,2025-10-09,MANANA,Psiquiatria,True
9.100.016-4,2025-10-09,TARDE,Recuperacion,False
9.100.016-4,2025-10-09,NOCHE,Cardiologia,False
9.100.016-4,2025-10-10,MANANA,Urgencias,True
9.100.016-4,2025-10-10,TARDE,Neonatologia,True
9.100.016-4,2025-10-10,NOCHE,Traumatologia,False
9.100.016-4,2025-10-11,MANANA,UCI,True
9.100.016-4,2025-10-11,TARDE,Oncologia,False
9.100.016-4,2025-10-11,NOCHE,Neonatologia,True
9.100.016-4,2025-10-12,MANANA,UCI,True
9.100.016-4,2025-10-12,TARDE,SalaMedica,False
9.100.016-4,2025-10-12,NOCHE,UCI,False
9.100.017-2,2025-09-29,MANANA,Infectologia,False
9.100.017-2,2025-09-29,TARDE,Oncologia,True
9.100.017-2,2025-09-29,NOCHE,Traumatologia,False
9.100.017-2,2025-09-30,MANANA,Urgencias,True
9.100.017-2,2025-09-30,TARDE,Quirurgico,False
9.100.017-2,2025-09-30,NOCHE,Urgencias,False
9.100.017-2,2025-10-01,MANANA,SalaMedica,True
9.100.017-2,2025-10-01,TARDE,Cardiologia,True
9.100.017-2,2025-10-01,NOCHE,Hospitalizacion,True
9.100.017-2,2025-10-02,MANANA,Geriatria,False
9.100.017-2,2025-10-02,TARDE,SalaMedica,True
9.100.017-2,2025-10-02,NOCHE,Traumatologia,False
9.100.017-2,2025-10-03,MANANA,Hospitalizacion,True
9.100.017-2,2025-10-03,TARDE,UCI,False
9.100.017-2,2025-10-03,NOCHE,Psiquiatria,False
9.100.017-2,2025-10-04,MANANA,Pediatria,True
9.100.017-2,2025-10-04,TARDE,Quirurgico,True
9.100.017-2,2025-10-04,NOCHE,UCI,False
9.100.017-2,2025-10-05,MANANA,SalaMedica,True
9.100.017-2,2025-10-05,TARDE,SalaMedica,True
9.100.017-2,2025-10-05,NOCHE,Hospitalizacion,False
9.100.017-2,2025-10-06,MANANA,Cardiologia,False
9.100.017-2,2025-10-06,TARDE,Recuperacion,True
9.100.017-2,2025-10-06,NOCHE,Neonatologia,False
9.100.017-2,2025-10-07,MANANA,Recuperacion,False
9.100.017-2,2025-10-07,TARDE,Geriatria,True
9.100.017-2,2025-10-07,NOCHE,Recuperacion,True
9.100.017-2,2025-10-08,MANANA,Dialisis,True
9.100.017-2,2025-10-08,TARDE,Quirurgico,True
9.100.017-2,2025-10-08,NOCHE,Quirurgico,False
9.100.017-2,2025-10-09,MANANA,Oncologia,True
9.100.017-2,2025-10-09,TARDE,Pediatria,True
9.100.017-2,2025-10-09,NOCHE,Pediatria,True
9.100.017-2,2025-10-10,MANANA,Infectologia,True
9.100.017-2,2025-10-10,TARDE,Cardiologia,True
9.100.017-2,2025-10-10,NOCHE,Quirurgico,False
9.100.017-2,2025-10-11,MANANA,Dialisis,True
9.100.017-2,2025-10-11,TARDE,UCI,True
9.100.017-2,2025-10-11,NOCHE,Quirurgico,True
9.100.017-2,2025-10-12,MANANA,Cardiologia,True
9.100.017-2,2025-10-12,TARDE,Cardiologia,False
9.100.017-2,2025-10-12,NOCHE,Recuperacion,False
9.100.018-0,2025-09-29,MANANA,SalaMedica,True
9.100.018-0,2025-09-29,TARDE,Urgencias,True
9.100.018-0,2025-09-29,NOCHE,Infectologia,False
9.100.018-0,2025-09-30,MANANA,Pediatria,False
9.100.018-0,2025-09-30,TARDE,UCI,False
9.100.018-0,2025-09-30,NOCHE,Quirurgico,True
9.100.018-0,2025-10-01,MANANA,Traumatologia,True
9.100.018-0,2025-10-01,TARDE,Neonatologia,True
9.100.018-0,2025-10-01,NOCHE,Recuperacion,True
9.100.018-0,2025-10-02,MANANA,Neonatologia,True
9.100.018-0,2025-10-02,TARDE,Psiquiatria,True
9.100.018-0,2025-10-02,NOCHE,Quirurgico,True
9.100.018-0,2025-10-03,MANANA,Urgencias,True
9.100.018-0,2025-10-03,TARDE,Urgencias,True
9.100.018-0,2025-10-03,NOCHE,Psiquiatria,True
9.100.018-0,2025-10-04,MANANA,Cardiologia,True
9.100.018-0,2025-10-04,TARDE,SalaMedica,True
9.100.018-0,2025-10-04,NOCHE,Recuperacion,False
9.100.018-0,2025-10-05,MANANA,UCI,True
9.100.018-0,2025-10-05,TARDE,SalaMedica,True
9.100.018-0,2025-10-05,NOCHE,Recuperacion,False
9.100.018-0,2025-10-06,MANANA,Pediatria,True
9.100.018-0,2025-10-06,TARDE,Cardiologia,True
9.100.018-0,2025-10-06,NOCHE,Recuperacion,False
9.100.018-0,2025-10-07,MANANA,Quirurgico,True
9.100.018-0,2025-10-07,TARDE,Geriatria,True
9.100.018-0,2025-10-07,NOCHE,Recuperacion,True
9.100.018-0,2025-10-08,MANANA,Psiquiatria,True
9.100.018-0,2025-10-08,TARDE,Cardiologia,True
9.100.018-0,2025-10-08,NOCHE,Cardiologia,True
9.100.018-0,2025-10-09,MANANA,Geriatria,False
9.100.018-0,2025-10-09,TARDE,Urgencias,True
9.100.018-0,2025-10-09,NOCHE,UCI,False
9.100.018-0,2025-10-10,MANANA,Infectologia,True
9.100.018-0,2025-10-10,TARDE,Pediatria,True
9.100.018-0,2025-10-10,NOCHE,Cardiologia,True
9.100.018-0,2025-10-11,MANANA,SalaMedica,True
9.100.018-0,2025-10-11,TARDE,Infectologia,True
9.100.018-0,2025-10-11,NOCHE,Oncologia,False
9.100.018-0,2025-10-12,MANANA,Geriatria,False
9.100.018-0,2025-10-12,TARDE,Urgencias,True
9.100.018-0,2025-10-12,NOCHE,Psiquiatria,False
9.100.019-9,2025-09-29,MANANA,Neonatologia,True
9.100.019-9,2025-09-29,TARDE,UCI,False
9.100.019-9,2025-09-29,NOCHE,Urgencias,True
9.100.019-9,2025-09-30,MANANA,Pediatria,True
9.100.019-9,2025-09-30,TARDE,UCI,True
9.100.019-9,2025-09-30,NOCHE,UCI,False
9.100.019-9,2025-10-01,MANANA,Pediatria,True
9.100.019-9,2025-10-01,TARDE,Recuperacion,True
9.100.019-9,2025-10-01,NOCHE,Traumatologia,True
9.100.019-9,2025-10-02,MANANA,Neonatologia,True
9.100.019-9,2025-10-02,TARDE,SalaMedica,True
9.100.019-9,2025-10-02,NOCHE,Dialisis,False
9.100.019-9,2025-10-03,MANANA,Traumatologia,True
9.100.019-9,2025-10-03,TARDE,Dialisis,False
9.100.019-9,2025-10-03,NOCHE,Urgencias,False
9.100.019-9,2025-10-04,MANANA,Urgencias,True
9.100.019-9,2025-10-04,TARDE,UCI,True
9.100.019-9,2025-10-04,NOCHE,Geriatria,True
9.100.019-9,2025-10-05,MANANA,Psiquiatria,False
9.100.019-9,2025-10-05,TARDE,Hospitalizacion,True
9.100.019-9,2025-10-05,NOCHE,Quirurgico,True
9.100.019-9,2025-10-06,MANANA,SalaMedica,False
9.100.019-9,2025-10-06,TARDE,Dialisis,False
9.100.019-9,2025-10-06,NOCHE,Traumatologia,False
9.100.019-9,2025-10-07,MANANA,UCI,False
9.100.019-9,2025-10-07,TARDE,Urgencias,False
9.100.019-9,2025-10-07,NOCHE,Geriatria,False
9.100.019-9,2025-10-08,MANANA,UCI,True
9.100.019-9,2025-10-08,TARDE,Pediatria,True
9.100.019-9,2025-10-08,NOCHE,UCI,False
9.100.019-9,2025-10-09,MANANA,Cardiologia,True
9.100.019-9,2025-10-09,TARDE,Quirurgico,True
9.100.019-9,2025-10-09,NOCHE,Cardiologia,True
9.100.019-9,2025-10-10,MANANA,Hospitalizacion,True
9.100.019-9,2025-10-10,TARDE,SalaMedica,False
9.100.019-9,2025-10-10,NOCHE,Urgencias,False
9.100.019-9,2025-10-11,MANANA,UCI,False
9.100.019-9,2025-10-11,TARDE,Quirurgico,False
9.100.019-9,2025-10-11,NOCHE,Hospitalizacion,False
9.100.019-9,2025-10-12,MANANA,Recuperacion,True
9.100.019-9,2025-10-12,TARDE,UCI,True
9.100.019-9,2025-10-12,NOCHE,Urgencias,False
9.100.020-2,2025-09-29,MANANA,Quirurgico,False
9.100.020-2,2025-09-29,TARDE,Cardiologia,False
9.100.020-2,2025-09-29,NOCHE,Urgencias,False
9.100.020-2,2025-09-30,MANANA,Hospitalizacion,True
9.100.020-2,2025-09-30,TARDE,Cardiologia,False
9.100.020-2,2025-09-30,NOCHE,Urgencias,True
9.100.020-2,2025-10-01,MANANA,Oncologia,True
9.100.020-2,2025-10-01,TARDE,Quirurgico,True
9.100.020-2,2025-10-01,NOCHE,UCI,True
9.100.020-2,2025-10-02,MANANA,SalaMedica,True
9.100.020-2,2025-10-02,TARDE,SalaMedica,True
9.100.020-2,2025-10-02,NOCHE,Neonatologia,True
9.100.020-2,2025-10-03,MANANA,Oncologia,True
9.100.020-2,2025-10-03,TARDE,Cardiologia,True
9.100.020-2,2025-10-03,NOCHE,Cardiologia,False
9.100.020-2,2025-10-04,MANANA,Urgencias,True
9.100.020-2,2025-10-04,TARDE,Geriatria,True
9.100.020-2,2025-10-04,NOCHE,UCI,False
9.100.020-2,2025-10-05,MANANA,UCI,True
9.100.020-2,2025-10-05,TARDE,SalaMedica,True
9.100.020-2,2025-10-05,NOCHE,Urgencias,True
9.100.020-2,2025-10-06,MANANA,Neonatologia,True
9.100.020-2,2025-10-06,TARDE,Infectologia,True
9.100.020-2,2025-10-06,NOCHE,Traumatologia,False
9.100.020-2,2025-10-07,MANANA,Recuperacion,True
9.100.020-2,2025-10-07,TARDE,Neonatologia,True
9.100.020-2,2025-10-07,NOCHE,Traumatologia,True
9.100.020-2,2025-10-08,MANANA,Urgencias,False
9.100.020-2,2025-10-08,TARDE,Oncologia,True
9.100.020-2,2025-10-08,NOCHE,Quirurgico,True
9.100.020-2,2025-10-09,MANANA,Recuperacion,False
9.100.020-2,2025-10-09,TARDE,Geriatria,True
9.100.020-2,2025-10-09,NOCHE,Quirurgico,True
9.100.020-2,2025-10-10,MANANA,UCI,True
9.100.020-2,2025-10-10,TARDE,Geriatria,True
9.100.020-2,2025-10-10,NOCHE,Dialisis,True
9.100.020-2,2025-10-11,MANANA,UCI,True
9.100.020-2,2025-10-11,TARDE,SalaMedica,False
9.100.020-2,2025-10-11,NOCHE,SalaMedica,True
9.100.020-2,2025-10-12,MANANA,UCI,True
9.100.020-2,2025-10-12,TARDE,Oncologia,False
9.100.020-2,2025-10-12,NOCHE,UCI,True
9.100.021-0,2025-09-29,MANANA,Urgencias,True
9.100.021-0,2025-09-29,TARDE,Psiquiatria,True
9.100.021-0,2025-09-29,NOCHE,Quirurgico,True
9.100.021-0,2025-09-30,MANANA,Traumatologia,False
9.100.021-0,2025-09-30,TARDE,Hospitalizacion,False
9.100.021-0,2025-09-30,NOCHE,Geriatria,True
9.100.021-0,2025-10-01,MANANA,Psiquiatria,True
9.100.021-0,2025-10-01,TARDE,Pediatria,False
9.100.021-0,2025-10-01,NOCHE,UCI,False
9.100.021-0,2025-10-02,MANANA,Traumatologia,True
9.100.021-0,2025-10-02,TARDE,Cardiologia,False
9.100.021-0,2025-10-02,NOCHE,Infectologia,False
9.100.021-0,2025-10-03,MANANA,UCI,True
9.100.021-0,2025-10-03,TARDE,Urgencias,False
9.100.021-0,2025-10-03,NOCHE,Traumatologia,False
9.100.021-0,2025-10-04,MANANA,UCI,True
9.100.021-0,2025-10-04,TARDE,Psiquiatria,True
9.100.021-0,2025-10-04,NOCHE,UCI,True
9.100.021-0,2025-10-05,MANANA,SalaMedica,False
9.100.021-0,2025-10-05,TARDE,Quirurgico,True
9.100.021-0,2025-10-05,NOCHE,Quirurgico,False
9.100.021-0,2025-10-06,MANANA,Psiquiatria,True
9.100.021-0,2025-10-06,TARDE,Urgencias,True
9.100.021-0,2025-10-06,NOCHE,Infectologia,False
9.100.021-0,2025-10-07,MANANA,Neonatologia,True
9.100.021-0,2025-10-07,TARDE,UCI,False
9.100.021-0,2025-10-07,NOCHE,Pediatria,False
9.100.021-0,2025-10-08,MANANA,Infectologia,True
9.100.021-0,2025-10-08,TARDE,Urgencias,True
9.100.021-0,2025-10-08,NOCHE,Cardiologia,False
9.100.021-0,2025-10-09,MANANA,Psiquiatria,True
9.100.021-0,2025-10-09,TARDE,UCI,False
9.100.021-0,2025-10-09,NOCHE,Recuperacion,True
9.100.021-0,2025-10-10,MANANA,SalaMedica,True
9.100.021-0,2025-10-10,TARDE,Dialisis,False
9.100.021-0,2025-10-10,NOCHE,Recuperacion,False
9.100.021-0,2025-10-11,MANANA,Urgencias,True
9.100.021-0,2025-10-11,TARDE,Hospitalizacion,True
9.100.021-0,2025-10-11,NOCHE,Quirurgico,True
9.100.021-0,2025-10-12,MANANA,Oncologia,True
9.100.021-0,2025-10-12,TARDE,SalaMedica,True
9.100.021-0,2025-10-12,NOCHE,Urgencias,True
9.100.022-9,2025-09-29,MANANA,Hospitalizacion,True
9.100.022-9,2025-09-29,TARDE,Neonatologia,False
9.100.022-9,2025-09-29,NOCHE,Hospitalizacion,False
9.100.022-9,2025-09-30,MANANA,Hospitalizacion,True
9.100.022-9,2025-09-30,TARDE,Geriatria,True
9.100.022-9,2025-09-30,NOCHE,Recuperacion,False
9.100.022-9,2025-10-01,MANANA,Geriatria,True
9.100.022-9,2025-10-01,TARDE,Urgencias,True
9.100.022-9,2025-10-01,NOCHE,SalaMedica,False
9.100.022-9,2025-10-02,MANANA,UCI,True
9.100.022-9,2025-10-02,TARDE,Urgencias,False
9.100.022-9,2025-10-02,NOCHE,Recuperacion,True
9.100.022-9,2025-10-03,MANANA,Dialisis,False
9.100.022-9,2025-10-03,TARDE,Psiquiatria,True
9.100.022-9,2025-10-03,NOCHE,Cardiologia,True
9.100.022-9,2025-10-04,MANANA,Neonatologia,True
9.100.022-9,2025-10-04,TARDE,Infectologia,False
9.100.022-9,2025-10-04,NOCHE,Infectologia,False
9.100.022-9,2025-10-05,MANANA,Urgencias,True
9.100.022-9,2025-10-05,TARDE,UCI,True
9.100.022-9,2025-10-05,NOCHE,Psiquiatria,False
9.100.022-9,2025-10-06,MANANA,UCI,True
9.100.022-9,2025-10-06,TARDE,Geriatria,True
9.100.022-9,2025-10-06,NOCHE,Dialisis,False
9.100.022-9,2025-10-07,MANANA,Infectologia,True
9.100.022-9,2025-10-07,TARDE,Quirurgico,False
9.100.022-9,2025-10-07,NOCHE,Dialisis,True
9.100.022-9,2025-10-08,MANANA,Geriatria,True
9.100.022-9,2025-10-08,TARDE,Psiquiatria,True
9.100.022-9,2025-10-08,NOCHE,SalaMedica,True
9.100.022-9,2025-10-09,MANANA,Neonatologia,True
9.100.022-9,2025-10-09,TARDE,Neonatologia,False
9.100.022-9,2025-10-09,NOCHE,SalaMedica,True
9.100.022-9,2025-10-10,MANANA,Oncologia,False
9.100.022-9,2025-10-10,TARDE,Hospitalizacion,True
9.100.022-9,2025-10-10,NOCHE,Quirurgico,True
9.100.022-9,2025-10-11,MANANA,Geriatria,True
9.100.022-9,2025-10-11,TARDE,Cardiologia,True
9.100.022-9,2025-10-11,NOCHE,Recuperacion,True
9.100.022-9,2025-10-12,MANANA,Cardiologia,True
9.100.022-9,2025-10-12,TARDE,Cardiologia,True
9.100.022-9,2025-10-12,NOCHE,Dialisis,False
9.100.023-7,2025-09-29,MANANA,Cardiologia,True
9.100.023-7,2025-09-29,TARDE,Infectologia,False
9.100.023-7,2025-09-29,NOCHE,Pediatria,False
9.100.023-7,2025-09-30,MANANA,Traumatologia,True
9.100.023-7,2025-09-30,TARDE,UCI,True
9.100.023-7,2025-09-30,NOCHE,Geriatria,False
9.100.023-7,2025-10-01,MANANA,Recuperacion,True
